#
# conName	fromPadded	toPadded	fromUnPadded	toUnPadded	len	type	SNPqual	qualA	qualC	qualG	qualT	qual*	comment
#
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1326	1326	1325	1325	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1329	1329	1328	1328	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1332	1332	1331	1331	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1344	1344	1343	1343	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1345	1345	1344	1344	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1350	1350	1349	1349	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1353	1353	1352	1352	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1362	1362	1361	1361	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1364	1364	1363	1363	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1365	1365	1364	1364	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1366	1366	1365	1365	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1374	1374	1373	1373	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1378	1378	1377	1377	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1380	1380	1379	1379	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1383	1383	1382	1382	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1389	1389	1388	1388	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1392	1392	1391	1391	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1404	1404	1403	1403	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1404	1404	1403	1403	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1414	1414	1413	1413	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1415	1415	1414	1414	1	ESDN							
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1419	1419	1418	1418	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1422	1422	1421	1421	1	SROc							high
EF446760.1|Gyrodactylus_derjavinoides_COI_bb	1425	1425	1424	1424	1	SROc							high
AF479750.4|Gyrodactylus_salaris_COI_bb	0	4	0	4	5	MIRA							Assembled with MIRA
